unified_customer_id,full_name,city,age,hdbank_customer_id,vietjetair_customer_id,hdbank_segment,preferred_channel,monthly_income,credit_score,has_credit_card,membership_tier,home_airport,email_opt_in,shared_customer,has_hdbank,has_vietjetair
U-0635,Vu Quang,Nha Trang,47,CUS-0635,,YOUNG_FAMILY,APP,96000000.00,712,true,SKYJOY_PLATINUM,PQC,true,false,true,false
U-1035,Tran Dung,Ha Noi,22,,CUS-1035,SALARY_PLUS,APP,20000000.00,798,false,SKYJOY_GOLD,HAN,true,false,false,true
U-0636,Le Hoa,Can Tho,62,CUS-0636,,SALARY_PLUS,APP,116000000.00,738,true,SKYJOY_RED,SGN,true,false,true,false
U-1036,Le Quang,Can Tho,52,,CUS-1036,AFFLUENT,SMS,92000000.00,682,true,SKYJOY_RED,PQC,true,false,false,true
U-0637,Nguyen Chi,Nha Trang,49,CUS-0637,,YOUNG_FAMILY,SMS,112000000.00,768,true,SKYJOY_RED,DAD,true,false,true,false
U-1037,Phan Thao,Hai Phong,59,,CUS-1037,YOUNG_FAMILY,APP,25000000.00,755,true,SKYJOY_RED,CXR,true,false,false,true
U-0638,Phan Thao,Ho Chi Minh City,53,CUS-0638,,EMERGING_AFFLUENT,APP,73000000.00,625,true,SKYJOY_GOLD,PQC,true,false,true,false
U-1038,Pham Trang,Ha Noi,59,,CUS-1038,EMERGING_AFFLUENT,BRANCH,109000000.00,788,true,SKYJOY_PLATINUM,PQC,false,false,false,true
U-0639,Huynh Thao,Ha Noi,61,CUS-0639,,SALARY_PLUS,APP,113000000.00,642,true,SKYJOY_RED,HAN,true,false,true,false
U-1039,Vu Chi,Can Tho,53,,CUS-1039,EMERGING_AFFLUENT,APP,89000000.00,632,false,SKYJOY_RED,DAD,true,false,false,true
U-0640,Le Giang,Hai Phong,24,CUS-0640,,AFFLUENT,APP,32000000.00,778,true,SKYJOY_RED,PQC,true,false,true,false
U-1040,Huynh Minh,Ho Chi Minh City,57,,CUS-1040,EMERGING_AFFLUENT,SMS,106000000.00,751,true,SKYJOY_RED,SGN,false,false,false,true
U-0641,Vu Quang,Ho Chi Minh City,28,CUS-0641,,AFFLUENT,SMS,23000000.00,749,true,SKYJOY_GOLD,HAN,false,false,true,false
U-1041,Le Lan,Nha Trang,50,,CUS-1041,YOUNG_FAMILY,SMS,30000000.00,659,true,SKYJOY_RED,HAN,true,false,false,true
U-0642,Pham Quang,Can Tho,22,CUS-0642,,SALARY_PLUS,SMS,78000000.00,707,true,SKYJOY_RED,DAD,true,false,true,false
U-1042,Phan Minh,Nha Trang,37,,CUS-1042,SALARY_PLUS,SMS,85000000.00,727,false,SKYJOY_RED,PQC,true,false,false,true
U-0643,Phan Quang,Hai Phong,45,CUS-0643,,AFFLUENT,APP,116000000.00,622,true,SKYJOY_RED,SGN,true,false,true,false
U-1043,Huynh Ngoc,Ha Noi,49,,CUS-1043,AFFLUENT,APP,22000000.00,789,false,SKYJOY_RED,CXR,true,false,false,true
U-0644,Dang Lan,Can Tho,47,CUS-0644,,EMERGING_AFFLUENT,SMS,58000000.00,708,true,SKYJOY_RED,CXR,true,false,true,false
U-1044,Le Ngoc,Can Tho,35,,CUS-1044,YOUNG_FAMILY,SMS,118000000.00,786,true,SKYJOY_RED,DAD,true,false,false,true
U-0645,Dang Linh,Can Tho,30,CUS-0645,,EMERGING_AFFLUENT,APP,83000000.00,761,true,SKYJOY_RED,HAN,true,false,true,false
U-1045,Dang Vy,Da Nang,37,,CUS-1045,EMERGING_AFFLUENT,SMS,82000000.00,648,true,SKYJOY_GOLD,DAD,true,false,false,true
U-0646,Huynh Chi,Ho Chi Minh City,29,CUS-0646,,YOUNG_FAMILY,APP,112000000.00,621,true,SKYJOY_PLATINUM,CXR,true,false,true,false
U-1046,Dang Hoa,Da Nang,41,,CUS-1046,EMERGING_AFFLUENT,SMS,109000000.00,766,true,SKYJOY_GOLD,CXR,true,false,false,true
U-0647,Tran Linh,Hai Phong,59,CUS-0647,,SALARY_PLUS,SMS,64000000.00,736,true,SKYJOY_GOLD,PQC,true,false,true,false
U-1047,Nguyen Phuc,Ha Noi,52,,CUS-1047,SALARY_PLUS,APP,65000000.00,793,true,SKYJOY_GOLD,CXR,true,false,false,true
U-0648,Hoang Vy,Can Tho,62,CUS-0648,,YOUNG_FAMILY,BRANCH,106000000.00,745,true,SKYJOY_RED,HAN,true,false,true,false
U-1048,Le Thao,Nha Trang,51,,CUS-1048,SALARY_PLUS,BRANCH,83000000.00,840,true,SKYJOY_GOLD,PQC,true,false,false,true
U-0649,Le Tuan,Da Nang,29,CUS-0649,,YOUNG_FAMILY,APP,65000000.00,766,true,SKYJOY_RED,SGN,true,false,true,false
U-1049,Huynh Lan,Da Nang,53,,CUS-1049,AFFLUENT,SMS,36000000.00,820,true,SKYJOY_RED,DAD,false,false,false,true
U-0650,Pham Giang,Nha Trang,53,CUS-0650,,AFFLUENT,APP,62000000.00,637,false,SKYJOY_RED,CXR,true,false,true,false
U-1050,Vu Linh,Can Tho,52,,CUS-1050,SALARY_PLUS,SMS,82000000.00,782,true,SKYJOY_RED,PQC,true,false,false,true
U-0651,Huynh Binh,Hai Phong,61,CUS-0651,,YOUNG_FAMILY,APP,68000000.00,706,true,SKYJOY_PLATINUM,PQC,true,false,true,false
U-1051,Tran Giang,Nha Trang,23,,CUS-1051,EMERGING_AFFLUENT,APP,33000000.00,784,true,SKYJOY_RED,CXR,true,false,false,true
U-0652,Nguyen Vy,Hai Phong,34,CUS-0652,,YOUNG_FAMILY,APP,20000000.00,650,true,SKYJOY_RED,SGN,true,false,true,false
U-1052,Pham Hoa,Nha Trang,59,,CUS-1052,YOUNG_FAMILY,APP,86000000.00,775,true,SKYJOY_GOLD,PQC,false,false,false,true
U-0653,Nguyen Linh,Can Tho,33,CUS-0653,,YOUNG_FAMILY,APP,85000000.00,701,true,SKYJOY_RED,SGN,true,false,true,false
U-1053,Hoang Dung,Ha Noi,38,,CUS-1053,AFFLUENT,APP,70000000.00,793,true,SKYJOY_GOLD,DAD,true,false,false,true
U-0654,Nguyen Lan,Can Tho,28,CUS-0654,,EMERGING_AFFLUENT,APP,59000000.00,686,true,SKYJOY_GOLD,SGN,true,false,true,false
U-1054,Pham Vy,Ha Noi,53,,CUS-1054,YOUNG_FAMILY,BRANCH,52000000.00,635,true,SKYJOY_RED,SGN,true,false,false,true
U-0655,Phan Hoa,Ho Chi Minh City,39,CUS-0655,,AFFLUENT,APP,89000000.00,786,false,SKYJOY_RED,PQC,true,false,true,false
U-1055,Dang Hanh,Ha Noi,45,,CUS-1055,SALARY_PLUS,SMS,86000000.00,728,false,SKYJOY_RED,SGN,true,false,false,true
U-0656,Vu Lan,Nha Trang,32,CUS-0656,,AFFLUENT,APP,79000000.00,689,true,SKYJOY_GOLD,PQC,false,false,true,false
U-1056,Pham Vy,Hai Phong,40,,CUS-1056,AFFLUENT,APP,86000000.00,764,true,SKYJOY_RED,SGN,true,false,false,true
U-0657,Dang Khanh,Can Tho,35,CUS-0657,,EMERGING_AFFLUENT,SMS,61000000.00,782,true,SKYJOY_GOLD,PQC,true,false,true,false
U-1057,Huynh Linh,Ha Noi,51,,CUS-1057,EMERGING_AFFLUENT,APP,106000000.00,654,true,SKYJOY_RED,PQC,true,false,false,true
U-0658,Nguyen Giang,Can Tho,57,CUS-0658,,YOUNG_FAMILY,SMS,86000000.00,640,false,SKYJOY_GOLD,SGN,true,false,true,false
U-1058,Vu Chi,Da Nang,46,,CUS-1058,EMERGING_AFFLUENT,APP,116000000.00,827,true,SKYJOY_RED,PQC,true,false,false,true
U-0659,Pham Quang,Ho Chi Minh City,36,CUS-0659,,AFFLUENT,SMS,105000000.00,801,true,SKYJOY_RED,CXR,true,false,true,false
U-1059,Pham Hoa,Can Tho,45,,CUS-1059,AFFLUENT,APP,108000000.00,800,true,SKYJOY_RED,PQC,true,false,false,true
U-0660,Hoang Vy,Hai Phong,53,CUS-0660,,SALARY_PLUS,APP,102000000.00,809,true,SKYJOY_GOLD,CXR,true,false,true,false
U-1060,Bui Dung,Nha Trang,26,,CUS-1060,SALARY_PLUS,APP,90000000.00,839,true,SKYJOY_RED,DAD,true,false,false,true
U-0661,Nguyen Tuan,Hai Phong,38,CUS-0661,,YOUNG_FAMILY,APP,72000000.00,784,true,SKYJOY_GOLD,DAD,true,false,true,false
U-1061,Phan Khanh,Ho Chi Minh City,55,,CUS-1061,YOUNG_FAMILY,APP,84000000.00,814,true,SKYJOY_GOLD,SGN,true,false,false,true
U-0662,Phan Tuan,Can Tho,42,CUS-0662,,AFFLUENT,APP,60000000.00,640,false,SKYJOY_GOLD,HAN,false,false,true,false
U-1062,Phan Binh,Ha Noi,34,,CUS-1062,SALARY_PLUS,APP,26000000.00,780,true,SKYJOY_RED,PQC,true,false,false,true
U-0663,Bui Linh,Da Nang,37,CUS-0663,,AFFLUENT,APP,61000000.00,833,true,SKYJOY_RED,HAN,false,false,true,false
U-1063,Bui Quang,Ho Chi Minh City,62,,CUS-1063,YOUNG_FAMILY,APP,28000000.00,635,false,SKYJOY_RED,SGN,true,false,false,true
U-0664,Nguyen Quang,Ho Chi Minh City,41,CUS-0664,,YOUNG_FAMILY,APP,104000000.00,634,true,SKYJOY_RED,PQC,true,false,true,false
U-1064,Bui Phuc,Ha Noi,60,,CUS-1064,AFFLUENT,APP,77000000.00,823,true,SKYJOY_GOLD,SGN,true,false,false,true
U-0665,Nguyen Quang,Hai Phong,43,CUS-0665,,SALARY_PLUS,APP,19000000.00,772,true,SKYJOY_GOLD,HAN,false,false,true,false
U-1065,Le Trang,Da Nang,44,,CUS-1065,YOUNG_FAMILY,APP,97000000.00,733,true,SKYJOY_RED,SGN,true,false,false,true
U-0666,Hoang Vy,Can Tho,54,CUS-0666,,EMERGING_AFFLUENT,APP,87000000.00,818,true,SKYJOY_RED,CXR,true,false,true,false
U-1066,Huynh An,Hai Phong,59,,CUS-1066,SALARY_PLUS,APP,82000000.00,829,false,SKYJOY_GOLD,PQC,true,false,false,true
U-0667,Pham Hanh,Ho Chi Minh City,43,CUS-0667,,SALARY_PLUS,SMS,106000000.00,797,false,SKYJOY_GOLD,DAD,false,false,true,false
U-1067,Bui Linh,Hai Phong,41,,CUS-1067,YOUNG_FAMILY,APP,31000000.00,736,false,SKYJOY_PLATINUM,PQC,true,false,false,true
U-0668,Nguyen Hoa,Nha Trang,36,CUS-0668,,YOUNG_FAMILY,APP,48000000.00,743,true,SKYJOY_PLATINUM,DAD,true,false,true,false
U-1068,Phan Hanh,Can Tho,33,,CUS-1068,AFFLUENT,APP,27000000.00,711,true,SKYJOY_RED,DAD,true,false,false,true
U-0669,Bui Minh,Ho Chi Minh City,23,CUS-0669,,SALARY_PLUS,APP,40000000.00,676,false,SKYJOY_GOLD,DAD,false,false,true,false
U-1069,Pham Giang,Ha Noi,23,,CUS-1069,SALARY_PLUS,SMS,30000000.00,625,false,SKYJOY_RED,SGN,true,false,false,true
U-0670,Pham Lan,Can Tho,37,CUS-0670,,EMERGING_AFFLUENT,SMS,102000000.00,663,false,SKYJOY_PLATINUM,CXR,false,false,true,false
U-1070,Tran Chi,Ha Noi,30,,CUS-1070,SALARY_PLUS,APP,66000000.00,797,true,SKYJOY_GOLD,HAN,false,false,false,true
U-0671,Bui Vy,Ha Noi,56,CUS-0671,,EMERGING_AFFLUENT,SMS,59000000.00,683,true,SKYJOY_GOLD,HAN,false,false,true,false
U-1071,Bui Thao,Ha Noi,27,,CUS-1071,YOUNG_FAMILY,SMS,96000000.00,636,true,SKYJOY_RED,CXR,true,false,false,true
U-0672,Dang Quang,Ha Noi,42,CUS-0672,,EMERGING_AFFLUENT,APP,79000000.00,803,false,SKYJOY_RED,CXR,true,false,true,false
U-1072,Bui Bao,Ha Noi,36,,CUS-1072,SALARY_PLUS,APP,48000000.00,721,true,SKYJOY_RED,PQC,true,false,false,true
U-0673,Huynh Khanh,Hai Phong,27,CUS-0673,,SALARY_PLUS,SMS,55000000.00,733,true,SKYJOY_RED,SGN,true,false,true,false
U-1073,Bui Linh,Can Tho,50,,CUS-1073,YOUNG_FAMILY,APP,65000000.00,825,true,SKYJOY_RED,SGN,true,false,false,true
U-0674,Pham Khanh,Nha Trang,26,CUS-0674,,EMERGING_AFFLUENT,BRANCH,55000000.00,835,true,SKYJOY_RED,SGN,true,false,true,false
U-1074,Pham Chi,Ho Chi Minh City,26,,CUS-1074,EMERGING_AFFLUENT,APP,43000000.00,705,true,SKYJOY_RED,DAD,true,false,false,true
U-0675,Hoang Hanh,Nha Trang,60,CUS-0675,,SALARY_PLUS,BRANCH,114000000.00,803,true,SKYJOY_PLATINUM,SGN,true,false,true,false
U-1075,Hoang Minh,Can Tho,47,,CUS-1075,AFFLUENT,APP,83000000.00,814,false,SKYJOY_GOLD,HAN,true,false,false,true
U-0676,Pham Thao,Ha Noi,55,CUS-0676,,YOUNG_FAMILY,SMS,77000000.00,707,false,SKYJOY_RED,HAN,true,false,true,false
U-1076,Phan Hanh,Can Tho,50,,CUS-1076,AFFLUENT,APP,91000000.00,652,true,SKYJOY_GOLD,PQC,true,false,false,true
U-0677,Huynh Linh,Ha Noi,48,CUS-0677,,YOUNG_FAMILY,SMS,69000000.00,815,false,SKYJOY_RED,DAD,true,false,true,false
U-1077,Bui Bao,Ha Noi,31,,CUS-1077,EMERGING_AFFLUENT,APP,120000000.00,774,false,SKYJOY_RED,PQC,false,false,false,true
U-0678,Pham Ngoc,Ho Chi Minh City,56,CUS-0678,,YOUNG_FAMILY,APP,31000000.00,704,true,SKYJOY_RED,DAD,true,false,true,false
U-1078,Tran Tuan,Ha Noi,24,,CUS-1078,YOUNG_FAMILY,APP,43000000.00,637,false,SKYJOY_RED,HAN,true,false,false,true
U-0679,Dang Binh,Can Tho,25,CUS-0679,,EMERGING_AFFLUENT,APP,39000000.00,703,false,SKYJOY_RED,HAN,false,false,true,false
U-1079,Le Tuan,Can Tho,52,,CUS-1079,AFFLUENT,APP,44000000.00,653,false,SKYJOY_RED,PQC,true,false,false,true
U-0680,Bui Lan,Hai Phong,34,CUS-0680,,YOUNG_FAMILY,APP,18000000.00,656,true,SKYJOY_GOLD,CXR,true,false,true,false
U-1080,Dang Linh,Hai Phong,53,,CUS-1080,YOUNG_FAMILY,APP,23000000.00,808,true,SKYJOY_GOLD,PQC,true,false,false,true
U-0681,Hoang Ngoc,Hai Phong,33,CUS-0681,,YOUNG_FAMILY,APP,97000000.00,807,true,SKYJOY_RED,HAN,true,false,true,false
U-1081,Tran Ngoc,Nha Trang,24,,CUS-1081,SALARY_PLUS,SMS,38000000.00,690,false,SKYJOY_RED,SGN,true,false,false,true
U-0682,Pham Thao,Can Tho,57,CUS-0682,,AFFLUENT,BRANCH,27000000.00,813,true,SKYJOY_GOLD,DAD,true,false,true,false
U-1082,Le Khanh,Ha Noi,54,,CUS-1082,AFFLUENT,APP,27000000.00,783,true,SKYJOY_GOLD,PQC,true,false,false,true
U-0683,Phan Hanh,Can Tho,24,CUS-0683,,AFFLUENT,APP,108000000.00,654,true,SKYJOY_GOLD,PQC,true,false,true,false
U-1083,Tran Tuan,Nha Trang,37,,CUS-1083,YOUNG_FAMILY,APP,53000000.00,835,true,SKYJOY_GOLD,CXR,true,false,false,true
U-0684,Hoang Chi,Hai Phong,47,CUS-0684,,SALARY_PLUS,APP,115000000.00,622,true,SKYJOY_RED,DAD,true,false,true,false
U-1084,Nguyen Tuan,Ha Noi,50,,CUS-1084,AFFLUENT,SMS,84000000.00,784,true,SKYJOY_GOLD,SGN,true,false,false,true
U-0685,Hoang Quang,Ho Chi Minh City,60,CUS-0685,,AFFLUENT,APP,66000000.00,816,true,SKYJOY_RED,HAN,true,false,true,false
U-1085,Nguyen Phuc,Ho Chi Minh City,22,,CUS-1085,EMERGING_AFFLUENT,SMS,105000000.00,791,true,SKYJOY_PLATINUM,SGN,true,false,false,true
U-0686,Le Giang,Ho Chi Minh City,48,CUS-0686,,AFFLUENT,SMS,59000000.00,763,true,SKYJOY_GOLD,CXR,true,false,true,false
U-1086,Phan Chi,Ha Noi,35,,CUS-1086,AFFLUENT,APP,40000000.00,623,true,SKYJOY_RED,PQC,true,false,false,true
U-0687,Pham Binh,Nha Trang,39,CUS-0687,,EMERGING_AFFLUENT,APP,45000000.00,725,true,SKYJOY_GOLD,SGN,true,false,true,false
U-1087,Bui Giang,Da Nang,28,,CUS-1087,EMERGING_AFFLUENT,BRANCH,107000000.00,719,true,SKYJOY_PLATINUM,HAN,true,false,false,true
U-0688,Huynh Thao,Ho Chi Minh City,43,CUS-0688,,AFFLUENT,APP,92000000.00,734,true,SKYJOY_GOLD,HAN,true,false,true,false
U-1088,Nguyen Hoa,Ho Chi Minh City,61,,CUS-1088,AFFLUENT,APP,112000000.00,729,true,SKYJOY_GOLD,SGN,true,false,false,true
U-0689,Vu Lan,Ha Noi,31,CUS-0689,,YOUNG_FAMILY,APP,22000000.00,680,false,SKYJOY_GOLD,PQC,true,false,true,false
U-1089,Huynh Dung,Da Nang,42,,CUS-1089,AFFLUENT,APP,71000000.00,785,false,SKYJOY_GOLD,HAN,false,false,false,true
U-0690,Huynh Linh,Ha Noi,35,CUS-0690,,AFFLUENT,BRANCH,103000000.00,683,false,SKYJOY_GOLD,HAN,true,false,true,false
U-1090,Phan Trang,Da Nang,33,,CUS-1090,YOUNG_FAMILY,APP,26000000.00,745,true,SKYJOY_RED,HAN,false,false,false,true
U-0691,Le Binh,Ha Noi,59,CUS-0691,,SALARY_PLUS,APP,28000000.00,729,true,SKYJOY_RED,HAN,true,false,true,false
U-1091,Le Hoa,Da Nang,40,,CUS-1091,YOUNG_FAMILY,BRANCH,43000000.00,689,false,SKYJOY_RED,DAD,true,false,false,true
U-0692,Le Thao,Can Tho,49,CUS-0692,,YOUNG_FAMILY,SMS,119000000.00,743,true,SKYJOY_RED,SGN,true,false,true,false
U-1092,Hoang Tuan,Ha Noi,57,,CUS-1092,SALARY_PLUS,APP,77000000.00,698,true,SKYJOY_RED,CXR,true,false,false,true
U-0693,Huynh Dung,Nha Trang,52,CUS-0693,,SALARY_PLUS,APP,42000000.00,621,true,SKYJOY_RED,DAD,true,false,true,false
U-1093,Phan Ngoc,Nha Trang,45,,CUS-1093,YOUNG_FAMILY,APP,100000000.00,770,true,SKYJOY_PLATINUM,SGN,true,false,false,true
U-0694,Bui Giang,Ha Noi,49,CUS-0694,,EMERGING_AFFLUENT,SMS,114000000.00,804,true,SKYJOY_GOLD,DAD,true,false,true,false
U-1094,Phan Phuc,Nha Trang,37,,CUS-1094,SALARY_PLUS,APP,64000000.00,781,true,SKYJOY_RED,HAN,true,false,false,true
U-0695,Vu Dung,Da Nang,37,CUS-0695,,SALARY_PLUS,APP,116000000.00,643,true,SKYJOY_PLATINUM,PQC,true,false,true,false
U-1095,Tran Trang,Ha Noi,49,,CUS-1095,SALARY_PLUS,SMS,50000000.00,797,true,SKYJOY_PLATINUM,PQC,true,false,false,true
U-0696,Phan Binh,Ho Chi Minh City,62,CUS-0696,,EMERGING_AFFLUENT,SMS,52000000.00,811,true,SKYJOY_GOLD,DAD,true,false,true,false
U-1096,Le Thao,Ho Chi Minh City,28,,CUS-1096,AFFLUENT,SMS,71000000.00,754,true,SKYJOY_RED,PQC,true,false,false,true
U-0697,Huynh Giang,Nha Trang,30,CUS-0697,,SALARY_PLUS,APP,82000000.00,648,true,SKYJOY_GOLD,HAN,true,false,true,false
U-1097,Le Hanh,Da Nang,48,,CUS-1097,YOUNG_FAMILY,APP,97000000.00,647,false,SKYJOY_RED,DAD,true,false,false,true
U-0698,Tran Khanh,Ho Chi Minh City,43,CUS-0698,,AFFLUENT,APP,79000000.00,744,true,SKYJOY_RED,SGN,true,false,true,false
U-1098,Nguyen Vy,Ho Chi Minh City,28,,CUS-1098,SALARY_PLUS,APP,18000000.00,716,true,SKYJOY_PLATINUM,DAD,false,false,false,true
U-0699,Vu Linh,Hai Phong,49,CUS-0699,,EMERGING_AFFLUENT,APP,61000000.00,700,false,SKYJOY_PLATINUM,PQC,true,false,true,false
U-1099,Nguyen Minh,Da Nang,28,,CUS-1099,AFFLUENT,APP,107000000.00,722,true,SKYJOY_PLATINUM,HAN,true,false,false,true
U-0700,Tran Trang,Da Nang,37,CUS-0700,,EMERGING_AFFLUENT,APP,105000000.00,788,false,SKYJOY_RED,HAN,true,false,true,false
U-1100,Huynh An,Nha Trang,45,,CUS-1100,AFFLUENT,BRANCH,112000000.00,703,true,SKYJOY_RED,PQC,true,false,false,true
U-0701,Bui Binh,Da Nang,49,CUS-0701,,YOUNG_FAMILY,BRANCH,107000000.00,645,true,SKYJOY_RED,HAN,true,false,true,false
U-1101,Dang Vy,Nha Trang,54,,CUS-1101,AFFLUENT,APP,119000000.00,642,true,SKYJOY_GOLD,CXR,false,false,false,true
U-0702,Vu Giang,Can Tho,29,CUS-0702,,YOUNG_FAMILY,SMS,48000000.00,682,true,SKYJOY_GOLD,SGN,true,false,true,false
U-1102,Nguyen Giang,Da Nang,46,,CUS-1102,EMERGING_AFFLUENT,APP,50000000.00,790,true,SKYJOY_PLATINUM,SGN,true,false,false,true
U-0703,Dang Thao,Ho Chi Minh City,43,CUS-0703,,SALARY_PLUS,BRANCH,116000000.00,773,true,SKYJOY_RED,PQC,true,false,true,false
U-1103,Dang Phuc,Ha Noi,36,,CUS-1103,EMERGING_AFFLUENT,APP,29000000.00,648,true,SKYJOY_GOLD,HAN,true,false,false,true
U-0704,Tran Vy,Da Nang,30,CUS-0704,,EMERGING_AFFLUENT,BRANCH,91000000.00,808,true,SKYJOY_RED,CXR,true,false,true,false
U-1104,Phan Phuc,Da Nang,45,,CUS-1104,SALARY_PLUS,APP,95000000.00,771,true,SKYJOY_RED,CXR,false,false,false,true
U-0705,Huynh Dung,Da Nang,36,CUS-0705,,YOUNG_FAMILY,SMS,36000000.00,773,true,SKYJOY_GOLD,SGN,true,false,true,false
U-1105,Hoang Trang,Nha Trang,29,,CUS-1105,EMERGING_AFFLUENT,BRANCH,108000000.00,766,true,SKYJOY_GOLD,PQC,true,false,false,true
U-0706,Phan Bao,Da Nang,31,CUS-0706,,SALARY_PLUS,SMS,46000000.00,799,true,SKYJOY_PLATINUM,HAN,false,false,true,false
U-1106,Phan Lan,Nha Trang,32,,CUS-1106,AFFLUENT,APP,61000000.00,728,true,SKYJOY_PLATINUM,PQC,true,false,false,true
U-0707,Dang Lan,Da Nang,34,CUS-0707,,YOUNG_FAMILY,APP,59000000.00,812,false,SKYJOY_GOLD,SGN,false,false,true,false
U-1107,Hoang Quang,Nha Trang,32,,CUS-1107,SALARY_PLUS,APP,79000000.00,694,false,SKYJOY_RED,HAN,true,false,false,true
U-0708,Nguyen Minh,Nha Trang,58,CUS-0708,,AFFLUENT,SMS,36000000.00,716,false,SKYJOY_RED,HAN,false,false,true,false
U-1108,Tran Minh,Can Tho,33,,CUS-1108,AFFLUENT,APP,83000000.00,786,true,SKYJOY_RED,HAN,true,false,false,true
U-0709,Phan Hoa,Ho Chi Minh City,29,CUS-0709,,SALARY_PLUS,APP,56000000.00,796,true,SKYJOY_RED,PQC,true,false,true,false
U-1109,Tran Quang,Nha Trang,46,,CUS-1109,EMERGING_AFFLUENT,APP,74000000.00,714,true,SKYJOY_RED,SGN,true,false,false,true
U-0710,Dang Hoa,Ho Chi Minh City,59,CUS-0710,,YOUNG_FAMILY,APP,113000000.00,644,false,SKYJOY_RED,PQC,false,false,true,false
U-1110,Phan Lan,Hai Phong,30,,CUS-1110,AFFLUENT,APP,109000000.00,840,false,SKYJOY_RED,SGN,true,false,false,true
U-0711,Dang Trang,Can Tho,26,CUS-0711,,AFFLUENT,SMS,44000000.00,788,false,SKYJOY_RED,CXR,true,false,true,false
U-1111,Nguyen Tuan,Can Tho,42,,CUS-1111,AFFLUENT,APP,91000000.00,672,true,SKYJOY_RED,DAD,false,false,false,true
U-0712,Nguyen Binh,Ho Chi Minh City,54,CUS-0712,,EMERGING_AFFLUENT,APP,87000000.00,663,true,SKYJOY_PLATINUM,SGN,true,false,true,false
U-1112,Nguyen Trang,Da Nang,56,,CUS-1112,YOUNG_FAMILY,APP,80000000.00,797,true,SKYJOY_PLATINUM,DAD,true,false,false,true
U-0713,Dang Hanh,Nha Trang,28,CUS-0713,,AFFLUENT,APP,42000000.00,656,true,SKYJOY_GOLD,HAN,true,false,true,false
U-1113,Pham Vy,Da Nang,39,,CUS-1113,SALARY_PLUS,SMS,72000000.00,639,true,SKYJOY_RED,HAN,true,false,false,true
U-0714,Tran Khanh,Nha Trang,49,CUS-0714,,SALARY_PLUS,APP,27000000.00,781,true,SKYJOY_PLATINUM,HAN,true,false,true,false
U-1114,Bui Trang,Hai Phong,32,,CUS-1114,YOUNG_FAMILY,SMS,58000000.00,821,true,SKYJOY_RED,CXR,true,false,false,true
U-0715,Hoang Chi,Hai Phong,29,CUS-0715,,YOUNG_FAMILY,APP,99000000.00,642,true,SKYJOY_RED,DAD,true,false,true,false
U-1115,Pham Khanh,Ho Chi Minh City,28,,CUS-1115,YOUNG_FAMILY,BRANCH,46000000.00,716,false,SKYJOY_GOLD,SGN,true,false,false,true
U-0716,Hoang Vy,Can Tho,28,CUS-0716,,EMERGING_AFFLUENT,SMS,54000000.00,761,true,SKYJOY_RED,SGN,true,false,true,false
U-1116,Phan Giang,Da Nang,56,,CUS-1116,YOUNG_FAMILY,APP,34000000.00,686,true,SKYJOY_RED,HAN,true,false,false,true
U-0717,Le Ngoc,Hai Phong,39,CUS-0717,,AFFLUENT,BRANCH,99000000.00,714,true,SKYJOY_RED,CXR,true,false,true,false
U-1117,Vu Giang,Can Tho,44,,CUS-1117,YOUNG_FAMILY,APP,53000000.00,729,true,SKYJOY_GOLD,HAN,true,false,false,true
U-0718,Tran Lan,Can Tho,42,CUS-0718,,AFFLUENT,APP,27000000.00,806,true,SKYJOY_RED,CXR,true,false,true,false
U-1118,Hoang Tuan,Can Tho,22,,CUS-1118,YOUNG_FAMILY,SMS,111000000.00,654,true,SKYJOY_RED,CXR,true,false,false,true
U-0719,Phan An,Hai Phong,34,CUS-0719,,AFFLUENT,SMS,107000000.00,756,true,SKYJOY_RED,CXR,true,false,true,false
U-1119,Nguyen Quang,Ha Noi,55,,CUS-1119,SALARY_PLUS,APP,64000000.00,834,true,SKYJOY_RED,SGN,true,false,false,true
U-0720,Phan Giang,Da Nang,29,CUS-0720,,EMERGING_AFFLUENT,BRANCH,49000000.00,832,true,SKYJOY_GOLD,SGN,true,false,true,false
U-1120,Vu Lan,Da Nang,35,,CUS-1120,AFFLUENT,SMS,90000000.00,720,true,SKYJOY_RED,CXR,true,false,false,true
U-0721,Nguyen Quang,Hai Phong,53,CUS-0721,,AFFLUENT,APP,96000000.00,737,true,SKYJOY_RED,SGN,true,false,true,false
U-1121,Le Ngoc,Da Nang,22,,CUS-1121,AFFLUENT,APP,43000000.00,641,true,SKYJOY_PLATINUM,PQC,true,false,false,true
U-0722,Vu An,Ha Noi,38,CUS-0722,,SALARY_PLUS,APP,65000000.00,696,true,SKYJOY_PLATINUM,CXR,true,false,true,false
U-1122,Tran Quang,Nha Trang,50,,CUS-1122,SALARY_PLUS,APP,113000000.00,731,true,SKYJOY_PLATINUM,HAN,true,false,false,true
U-0723,Hoang Bao,Ha Noi,47,CUS-0723,,YOUNG_FAMILY,SMS,22000000.00,661,true,SKYJOY_PLATINUM,DAD,true,false,true,false
U-1123,Vu Tuan,Can Tho,30,,CUS-1123,EMERGING_AFFLUENT,SMS,117000000.00,722,true,SKYJOY_PLATINUM,PQC,true,false,false,true
U-0724,Tran An,Ha Noi,31,CUS-0724,,EMERGING_AFFLUENT,APP,116000000.00,795,true,SKYJOY_GOLD,DAD,true,false,true,false
